AG006_Contig01	0	100000	8	0	79.427	51.021
AG006_Contig01	100000	200000	26	1	61.184	51.287
AG006_Contig01	200000	300000	31	8	9.073	51.054
AG006_Contig01	300000	400000	30	2	0.391	50.036
AG006_Contig01	400000	500000	27	1	10.77	47.543
AG006_Contig01	500000	600000	28	1	10.096	49.568
AG006_Contig01	600000	700000	30	4	20.945	52.541
AG006_Contig01	700000	800000	39	7	0.47	53.085
AG006_Contig01	800000	900000	28	16	16.303	52.475
AG006_Contig01	900000	1000000	25	4	31.407	49.035
AG006_Contig01	1000000	1100000	24	6	25.409	49.548
AG006_Contig01	1100000	1200000	13	4	67.951	51.086
AG006_Contig01	1200000	1300000	32	7	11.551	52.109
AG006_Contig01	1300000	1400000	26	3	39.566	51.744
AG006_Contig01	1400000	1500000	21	7	53.153	48.686
AG006_Contig01	1500000	1600000	9	4	71.231	43.482
AG006_Contig01	1600000	1700000	26	9	30.958	50.601
AG006_Contig01	1700000	1800000	20	6	32.144	52.151
AG006_Contig01	1800000	1900000	30	5	3.761	51.977
AG006_Contig01	1900000	2000000	31	4	0.287	51.332
AG006_Contig01	2000000	2100000	24	3	18.774	50.101
AG006_Contig01	2100000	2200000	31	0	0.08	50.818
AG006_Contig01	2200000	2300000	29	1	0.168	51.725
AG006_Contig01	2300000	2400000	32	6	0.05	50.989
AG006_Contig01	2400000	2500000	27	1	0.347	50.9
AG006_Contig01	2500000	2600000	33	5	3.237	51.878
AG006_Contig01	2600000	2700000	30	0	0.32	50.94
AG006_Contig01	2700000	2800000	37	4	0.208	51.13
AG006_Contig01	2800000	2900000	34	4	0.061	51.365
AG006_Contig01	2900000	3000000	30	6	9.298	52.94
AG006_Contig01	3000000	3100000	11	3	54.894	49.343
AG006_Contig01	3100000	3200000	38	8	13.139	51.437
AG006_Contig01	3200000	3300000	30	3	0.328	51.845
AG006_Contig01	3300000	3400000	28	0	0.04	50.805
AG006_Contig01	3400000	3500000	29	1	0.07	50.752
AG006_Contig01	3500000	3600000	37	2	0.128	51.639
AG006_Contig01	3600000	3700000	27	0	4.858	51.044
AG006_Contig01	3700000	3800000	32	3	0.078	51.453
AG006_Contig01	3800000	3900000	29	5	0.026	52.677
AG006_Contig01	3900000	4000000	22	2	0.567	51.132
AG006_Contig01	4000000	4100000	28	2	0.0	52.721
AG006_Contig01	4100000	4200000	33	6	0.0	51.795
AG006_Contig01	4200000	4300000	32	4	8.083	49.963
AG006_Contig01	4300000	4400000	35	3	3.502	52.448
AG006_Contig01	4400000	4500000	33	1	2.33	51.002
AG006_Contig01	4500000	4600000	33	2	0.0	51.292
AG006_Contig01	4600000	4700000	32	0	1.416	51.159
AG006_Contig01	4700000	4800000	38	4	7.717	50.199
AG006_Contig01	4800000	4900000	7	0	45.416	31.205
AG006_Contig01	4900000	5000000	23	4	40.545	49.891
AG006_Contig01	5000000	5100000	23	8	27.557	50.423
AG006_Contig01	5100000	5200000	30	7	9.92	52.629
AG006_Contig01	5200000	5300000	34	4	0.0	52.887
AG006_Contig01	5300000	5400000	27	11	16.629	50.506
AG006_Contig01	5400000	5500000	28	6	25.548	50.693
AG006_Contig01	5500000	5600000	31	4	5.235	51.713
AG006_Contig01	5600000	5700000	23	5	34.418	50.91
AG006_Contig01	5700000	5800000	34	8	36.821	50.621
AG006_Contig01	5800000	5900000	22	9	44.075	51.167
AG006_Contig01	5900000	6000000	36	2	3.189	51.748
AG006_Contig01	6000000	6100000	35	6	0.0	51.839
AG006_Contig01	6100000	6200000	33	1	0.347	51.312
AG006_Contig01	6200000	6300000	27	2	0.163	51.673
AG006_Contig01	6300000	6400000	29	3	2.868	51.377
AG006_Contig01	6400000	6500000	31	4	0.1	51.235
AG006_Contig01	6500000	6600000	39	2	0.07	51.68
AG006_Contig01	6600000	6700000	38	2	0.533	52.299
AG006_Contig01	6700000	6800000	30	1	0.0	53.695
AG006_Contig01	6800000	6900000	34	1	0.053	51.615
AG006_Contig01	6900000	7000000	37	3	0.227	51.626
AG006_Contig01	7000000	7100000	31	1	0.122	51.958
AG006_Contig01	7100000	7200000	30	3	0.431	51.459
AG006_Contig01	7200000	7300000	32	5	0.0	52.598
AG006_Contig01	7300000	7400000	30	7	10.252	54.654
AG006_Contig01	7400000	7500000	31	8	6.45	51.107
AG006_Contig01	7500000	7600000	21	4	15.565	52.164
AG006_Contig01	7600000	7700000	24	6	25.844	48.828
AG006_Contig01	7700000	7800000	28	2	14.25	51.763
AG006_Contig01	7800000	7900000	37	5	16.198	52.142
AG006_Contig01	7900000	8000000	11	3	53.452	42.925
AG006_Contig01	8000000	8100000	35	8	9.062	53.179
AG006_Contig01	8100000	8200000	14	5	59.195	47.884
AG006_Contig01	8200000	8300000	33	7	11.604	51.845
AG006_Contig01	8300000	8400000	31	8	8.512	51.396
AG006_Contig01	8400000	8500000	23	8	2.624	52.128
AG006_Contig01	8500000	8600000	36	7	15.643	52.407
AG006_Contig01	8600000	8700000	38	10	17.255	51.638
AG006_Contig01	8700000	8800000	30	3	23.044	50.363
AG006_Contig01	8800000	8900000	28	6	14.062	52.441
AG006_Contig01	8900000	9000000	38	6	0.308	52.256
AG006_Contig01	9000000	9100000	26	1	0.209	50.988
AG006_Contig01	9100000	9200000	29	2	0.221	51.198
AG006_Contig01	9200000	9300000	27	2	0.0	51.71
AG006_Contig01	9300000	9400000	29	0	0.0	51.263
AG006_Contig01	9400000	9500000	34	6	0.0	52.126
AG006_Contig01	9500000	9600000	22	1	44.569	48.416
AG006_Contig01	9600000	9700000	38	7	18.803	51.216
AG006_Contig01	9700000	9800000	17	2	46.546	48.755
AG006_Contig01	9800000	9900000	27	10	20.243	52.591
AG006_Contig01	9900000	10000000	30	8	11.245	52.821
AG006_Contig01	10000000	10100000	28	2	0.133	52.005
AG006_Contig01	10100000	10200000	29	0	0.0	52.359
AG006_Contig01	10200000	10300000	31	6	8.873	51.322
AG006_Contig01	10300000	10400000	38	9	0.987	52.655
AG006_Contig01	10400000	10500000	35	1	0.187	52.813
AG006_Contig01	10500000	10600000	27	2	6.455	52.81
AG006_Contig01	10600000	10700000	35	5	16.736	52.088
AG006_Contig01	10700000	10800000	31	5	10.812	52.769
AG006_Contig01	10800000	10900000	22	2	44.77	50.147
AG006_Contig01	10900000	11000000	20	3	41.695	49.203
AG006_Contig01	11000000	11008917	1	0	5.078	4.236
AG006_Contig02	0	100000	29	5	17.096	51.655
AG006_Contig02	100000	200000	6	2	70.207	46.589
AG006_Contig02	200000	300000	37	10	12.503	53.046
AG006_Contig02	300000	400000	32	19	24.656	52.834
AG006_Contig02	400000	500000	25	4	25.847	46.959
AG006_Contig02	500000	600000	16	2	23.464	36.613
AG006_Contig02	600000	700000	40	4	0.058	51.654
AG006_Contig02	700000	800000	36	2	3.266	52.402
AG006_Contig02	800000	900000	32	1	0.05	52.822
AG006_Contig02	900000	1000000	37	3	0.0	52.081
AG006_Contig02	1000000	1100000	27	7	0.211	52.224
AG006_Contig02	1100000	1200000	29	2	0.033	52.637
AG006_Contig02	1200000	1300000	36	1	2.991	51.617
AG006_Contig02	1300000	1400000	24	3	0.663	50.977
AG006_Contig02	1400000	1500000	35	1	0.0	51.791
AG006_Contig02	1500000	1600000	29	2	0.0	51.668
AG006_Contig02	1600000	1700000	27	2	1.908	51.657
AG006_Contig02	1700000	1800000	33	1	0.398	51.784
AG006_Contig02	1800000	1900000	32	2	0.067	51.108
AG006_Contig02	1900000	2000000	31	0	0.057	51.251
AG006_Contig02	2000000	2100000	29	1	0.056	52.529
AG006_Contig02	2100000	2200000	30	1	0.036	51.934
AG006_Contig02	2200000	2300000	29	4	9.66	53.601
AG006_Contig02	2300000	2400000	27	8	23.458	53.437
AG006_Contig02	2400000	2500000	29	7	13.579	52.217
AG006_Contig02	2500000	2600000	22	2	22.268	49.881
AG006_Contig02	2600000	2700000	29	5	0.483	51.558
AG006_Contig02	2700000	2800000	24	1	0.0	51.323
AG006_Contig02	2800000	2900000	25	1	0.52	51.514
AG006_Contig02	2900000	3000000	37	3	0.25	51.685
AG006_Contig02	3000000	3100000	6	0	7.562	46.153
AG006_Contig02	3100000	3200000	15	0	4.42	47.265
AG006_Contig02	3200000	3300000	21	1	16.639	48.873
AG006_Contig02	3300000	3400000	16	1	7.158	46.781
AG006_Contig02	3400000	3500000	20	0	24.022	48.073
AG006_Contig02	3500000	3600000	15	1	0.8	47.743
AG006_Contig02	3600000	3700000	28	2	2.219	51.063
AG006_Contig02	3700000	3800000	34	2	2.615	53.368
AG006_Contig02	3800000	3900000	31	3	7.069	52.297
AG006_Contig02	3900000	4000000	33	5	0.04	52.603
AG006_Contig02	4000000	4100000	34	6	0.0	53.419
AG006_Contig02	4100000	4200000	31	1	0.165	52.455
AG006_Contig02	4200000	4300000	31	4	0.043	52.148
AG006_Contig02	4300000	4400000	19	3	0.072	51.126
AG006_Contig02	4400000	4500000	35	1	0.364	51.427
AG006_Contig02	4500000	4600000	35	2	0.316	51.962
AG006_Contig02	4600000	4700000	33	5	0.032	51.828
AG006_Contig02	4700000	4800000	33	1	15.172	49.594
AG006_Contig02	4800000	4900000	26	5	0.24	51.969
AG006_Contig02	4900000	5000000	28	3	0.217	51.679
AG006_Contig02	5000000	5100000	34	2	0.096	51.366
AG006_Contig02	5100000	5200000	36	1	0.461	51.265
AG006_Contig02	5200000	5300000	25	2	22.736	50.007
AG006_Contig02	5300000	5400000	28	3	0.071	51.814
AG006_Contig02	5400000	5500000	29	1	0.081	51.152
AG006_Contig02	5500000	5600000	27	1	0.135	52.044
AG006_Contig02	5600000	5700000	25	0	0.0	51.484
AG006_Contig02	5700000	5800000	30	5	0.534	53.17
AG006_Contig02	5800000	5900000	33	4	5.425	54.087
AG006_Contig02	5900000	6000000	20	6	43.813	50.109
AG006_Contig02	6000000	6100000	27	5	16.457	52.226
AG006_Contig02	6100000	6200000	32	5	11.307	51.875
AG006_Contig02	6200000	6300000	31	6	1.865	51.906
AG006_Contig02	6300000	6400000	31	3	0.231	51.876
AG006_Contig02	6400000	6500000	35	4	0.0	51.891
AG006_Contig02	6500000	6600000	34	3	0.246	51.67
AG006_Contig02	6600000	6700000	29	3	0.0	51.795
AG006_Contig02	6700000	6800000	28	3	3.549	51.255
AG006_Contig02	6800000	6900000	37	1	4.262	52.141
AG006_Contig02	6900000	7000000	37	2	0.061	51.251
AG006_Contig02	7000000	7100000	28	0	3.009	50.882
AG006_Contig02	7100000	7200000	29	1	0.0	51.174
AG006_Contig02	7200000	7300000	33	2	2.745	51.687
AG006_Contig02	7300000	7400000	27	1	0.293	51.826
AG006_Contig02	7400000	7500000	25	3	0.222	50.86
AG006_Contig02	7500000	7600000	33	3	0.476	51.928
AG006_Contig02	7600000	7700000	26	3	0.105	51.537
AG006_Contig02	7700000	7800000	32	5	0.115	51.681
AG006_Contig02	7800000	7900000	20	3	0.055	51.572
AG006_Contig02	7900000	8000000	34	9	5.923	51.738
AG006_Contig02	8000000	8100000	18	4	45.565	50.626
AG006_Contig02	8100000	8200000	14	1	38.127	48.23
AG006_Contig02	8200000	8300000	14	2	23.118	48.996
AG006_Contig02	8300000	8400000	17	2	24.355	49.03
AG006_Contig02	8400000	8500000	4	0	46.299	39.693
AG006_Contig02	8500000	8600000	10	1	49.076	41.956
AG006_Contig02	8600000	8645043	5	0	15.585	22.443
AG006_Contig03	0	100000	23	7	31.512	52.683
AG006_Contig03	100000	200000	5	0	66.665	41.725
AG006_Contig03	200000	300000	6	0	54.55	43.234
AG006_Contig03	300000	400000	20	1	21.73	49.904
AG006_Contig03	400000	500000	24	1	24.417	49.924
AG006_Contig03	500000	600000	21	0	30.977	50.019
AG006_Contig03	600000	700000	16	0	41.142	49.933
AG006_Contig03	700000	800000	14	1	17.214	48.481
AG006_Contig03	800000	900000	25	4	33.538	51.28
AG006_Contig03	900000	1000000	29	13	36.704	51.507
AG006_Contig03	1000000	1100000	28	7	12.022	52.108
AG006_Contig03	1100000	1200000	25	8	17.561	52.474
AG006_Contig03	1200000	1300000	31	8	13.462	51.921
AG006_Contig03	1300000	1400000	32	6	0.204	54.179
AG006_Contig03	1400000	1500000	31	6	8.94	55.144
AG006_Contig03	1500000	1600000	25	3	33.698	52.144
AG006_Contig03	1600000	1697966	16	3	51.943	48.607
AG006_Contig04	0	100000	23	0	23.127	49.115
AG006_Contig04	100000	200000	21	0	22.154	49.16
AG006_Contig04	200000	300000	15	2	32.674	49.357
AG006_Contig04	300000	400000	24	3	45.622	51.667
AG006_Contig04	400000	500000	20	0	24.16	50.063
AG006_Contig04	500000	600000	0	0	60.984	34.238
AG006_Contig04	600000	700000	19	0	36.451	49.591
AG006_Contig04	700000	796569	18	1	30.107	48.17
AG006_Contig06	0	100000	28	6	11.407	51.336
AG006_Contig06	100000	200000	20	8	26.827	52.584
AG006_Contig06	200000	300000	28	6	23.778	49.83
AG006_Contig06	300000	400000	32	3	20.387	49.226
AG006_Contig06	400000	500000	19	6	45.938	50.651
AG006_Contig06	500000	600000	28	5	2.962	51.997
AG006_Contig06	600000	700000	33	1	0.0	51.689
AG006_Contig06	700000	800000	36	1	0.056	52.871
AG006_Contig06	800000	900000	37	6	0.693	52.892
AG006_Contig06	900000	1000000	28	9	16.317	52.578
AG006_Contig06	1000000	1100000	32	14	8.668	52.908
AG006_Contig06	1100000	1200000	28	5	19.259	50.54
AG006_Contig06	1200000	1300000	35	8	15.806	52.039
AG006_Contig06	1300000	1400000	31	7	23.478	51.795
AG006_Contig06	1400000	1500000	26	10	25.512	51.496
AG006_Contig06	1500000	1600000	15	6	44.745	45.071
AG006_Contig06	1600000	1700000	10	7	62.328	44.994
AG006_Contig06	1700000	1800000	24	2	33.734	50.52
AG006_Contig06	1800000	1900000	22	5	48.198	51.582
AG006_Contig06	1900000	2000000	31	4	7.787	51.859
AG006_Contig06	2000000	2100000	30	7	25.692	53.549
AG006_Contig06	2100000	2200000	25	9	29.394	51.714
AG006_Contig06	2200000	2300000	32	4	0.079	53.417
AG006_Contig06	2300000	2400000	41	6	0.276	53.064
AG006_Contig06	2400000	2500000	33	5	2.813	51.733
AG006_Contig06	2500000	2600000	30	4	0.0	51.147
AG006_Contig06	2600000	2700000	37	3	0.267	52.193
AG006_Contig06	2700000	2800000	36	1	0.513	51.31
AG006_Contig06	2800000	2900000	38	3	1.598	51.115
AG006_Contig06	2900000	3000000	33	3	0.096	51.358
AG006_Contig06	3000000	3100000	37	3	0.099	51.208
AG006_Contig06	3100000	3200000	31	2	5.584	51.349
AG006_Contig06	3200000	3300000	35	7	0.098	51.837
AG006_Contig06	3300000	3400000	33	2	0.087	51.419
AG006_Contig06	3400000	3500000	27	1	2.896	51.48
AG006_Contig06	3500000	3600000	38	5	0.476	51.56
AG006_Contig06	3600000	3700000	26	4	17.358	50.961
AG006_Contig06	3700000	3800000	34	2	0.077	52.007
AG006_Contig06	3800000	3900000	32	3	1.238	51.55
AG006_Contig06	3900000	4000000	37	7	0.636	51.242
AG006_Contig06	4000000	4100000	36	5	0.0	52.13
AG006_Contig06	4100000	4200000	24	2	0.0	51.381
AG006_Contig06	4200000	4300000	28	1	0.185	51.778
AG006_Contig06	4300000	4400000	31	2	0.396	51.836
AG006_Contig06	4400000	4500000	32	6	0.0	51.525
AG006_Contig06	4500000	4600000	34	7	1.277	51.417
AG006_Contig06	4600000	4700000	38	7	0.334	52.081
AG006_Contig06	4700000	4800000	35	1	0.0	52.387
AG006_Contig06	4800000	4900000	31	2	0.0	51.056
AG006_Contig06	4900000	5000000	24	0	6.28	51.258
AG006_Contig06	5000000	5100000	28	4	3.035	51.626
AG006_Contig06	5100000	5200000	27	0	0.238	52.357
AG006_Contig06	5200000	5300000	31	0	0.065	51.708
AG006_Contig06	5300000	5400000	32	1	0.145	51.579
AG006_Contig06	5400000	5500000	10	2	36.584	37.207
AG006_Contig06	5500000	5600000	29	3	21.309	49.1
AG006_Contig06	5600000	5700000	31	4	0.138	53.067
AG006_Contig06	5700000	5800000	36	6	11.959	52.28
AG006_Contig06	5800000	5900000	20	9	33.428	53.082
AG006_Contig06	5900000	6000000	22	4	46.59	50.0
AG006_Contig06	6000000	6100000	30	2	27.288	53.255
AG006_Contig06	6100000	6200000	26	7	19.835	53.175
AG006_Contig06	6200000	6300000	39	7	10.722	52.398
AG006_Contig06	6300000	6400000	31	7	27.652	51.234
AG006_Contig06	6400000	6500000	35	8	17.749	53.774
AG006_Contig06	6500000	6600000	28	5	29.798	51.773
AG006_Contig06	6600000	6618557	4	1	9.247	9.339
AG006_Contig08	0	100000	29	2	13.761	52.522
AG006_Contig08	100000	200000	24	11	25.684	51.383
AG006_Contig08	200000	300000	25	8	22.361	52.469
AG006_Contig08	300000	400000	36	14	9.006	52.416
AG006_Contig08	400000	500000	21	7	45.119	51.204
AG006_Contig08	500000	600000	24	7	19.237	51.253
AG006_Contig08	600000	700000	35	3	0.0	53.118
AG006_Contig08	700000	800000	24	5	0.508	50.774
AG006_Contig08	800000	900000	11	1	40.058	34.051
AG006_Contig08	900000	1000000	23	2	29.065	44.802
AG006_Contig08	1000000	1100000	39	1	0.766	51.963
AG006_Contig08	1100000	1200000	36	7	0.046	51.826
AG006_Contig08	1200000	1300000	36	0	0.092	52.379
AG006_Contig08	1300000	1400000	40	3	1.121	52.287
AG006_Contig08	1400000	1500000	19	2	21.794	47.174
AG006_Contig08	1500000	1600000	34	2	0.054	51.766
AG006_Contig08	1600000	1700000	31	1	0.589	51.201
AG006_Contig08	1700000	1800000	34	7	0.065	51.92
AG006_Contig08	1800000	1900000	42	8	0.6	51.95
AG006_Contig08	1900000	2000000	29	6	19.648	51.802
AG006_Contig08	2000000	2100000	40	3	0.265	55.595
AG006_Contig08	2100000	2200000	28	4	8.044	51.928
AG006_Contig08	2200000	2300000	35	9	0.447	52.859
AG006_Contig08	2300000	2400000	39	8	0.102	51.762
AG006_Contig08	2400000	2500000	32	2	0.0	51.567
AG006_Contig08	2500000	2600000	29	2	0.694	51.991
AG006_Contig08	2600000	2700000	28	2	0.138	51.885
AG006_Contig08	2700000	2800000	34	1	0.182	51.506
AG006_Contig08	2800000	2900000	33	2	0.041	51.422
AG006_Contig08	2900000	3000000	39	1	0.0	51.164
AG006_Contig08	3000000	3100000	27	0	0.567	51.394
AG006_Contig08	3100000	3200000	32	2	2.952	52.118
AG006_Contig08	3200000	3300000	34	6	10.023	52.703
AG006_Contig08	3300000	3400000	31	3	5.056	51.328
AG006_Contig08	3400000	3500000	31	2	0.19	51.692
AG006_Contig08	3500000	3600000	33	1	0.237	51.234
AG006_Contig08	3600000	3700000	32	1	0.099	51.513
AG006_Contig08	3700000	3800000	33	2	0.281	51.429
AG006_Contig08	3800000	3900000	28	1	2.243	51.125
AG006_Contig08	3900000	4000000	34	3	0.474	51.899
AG006_Contig08	4000000	4100000	30	0	0.488	51.952
AG006_Contig08	4100000	4200000	30	3	0.471	51.312
AG006_Contig08	4200000	4300000	32	4	0.166	51.193
AG006_Contig08	4300000	4400000	38	0	0.0	52.611
AG006_Contig08	4400000	4500000	24	0	6.163	50.604
AG006_Contig08	4500000	4600000	35	4	9.733	52.008
AG006_Contig08	4600000	4700000	31	12	21.958	52.39
AG006_Contig08	4700000	4800000	24	9	30.794	49.57
AG006_Contig08	4800000	4900000	23	7	40.987	52.523
AG006_Contig08	4900000	5000000	25	8	33.313	51.289
AG006_Contig08	5000000	5100000	28	12	16.658	53.04
AG006_Contig08	5100000	5200000	25	9	28.734	49.025
AG006_Contig08	5200000	5300000	22	7	28.217	51.439
AG006_Contig08	5300000	5400000	27	3	27.75	50.172
AG006_Contig08	5400000	5500000	23	3	47.33	48.833
AG006_Contig08	5500000	5600000	34	9	11.277	51.404
AG006_Contig08	5600000	5700000	37	10	2.32	52.1
AG006_Contig08	5700000	5731635	7	1	13.638	16.216
AG006_Contig09	0	100000	22	7	39.143	49.751
AG006_Contig09	100000	200000	25	9	32.395	51.912
AG006_Contig09	200000	300000	21	3	23.711	41.739
AG006_Contig09	300000	400000	33	5	10.533	49.42
AG006_Contig09	400000	500000	27	0	0.0	52.733
AG006_Contig09	500000	600000	35	1	2.739	52.621
AG006_Contig09	600000	700000	37	1	0.0	52.332
AG006_Contig09	700000	800000	34	0	9.063	51.916
AG006_Contig09	800000	900000	23	2	8.163	50.551
AG006_Contig09	900000	1000000	34	4	0.944	52.22
AG006_Contig09	1000000	1100000	37	3	2.832	52.23
AG006_Contig09	1100000	1200000	31	1	0.394	52.421
AG006_Contig09	1200000	1300000	33	2	0.144	51.45
AG006_Contig09	1300000	1400000	33	4	0.376	50.964
AG006_Contig09	1400000	1500000	33	2	2.697	52.751
AG006_Contig09	1500000	1600000	32	6	2.141	53.325
AG006_Contig09	1600000	1700000	31	5	0.0	50.62
AG006_Contig09	1700000	1800000	29	1	0.0	52.146
AG006_Contig09	1800000	1900000	27	5	0.028	51.482
AG006_Contig09	1900000	2000000	33	4	0.0	51.816
AG006_Contig09	2000000	2100000	28	4	2.026	50.674
AG006_Contig09	2100000	2200000	36	2	0.137	53.354
AG006_Contig09	2200000	2300000	28	6	0.205	52.025
AG006_Contig09	2300000	2400000	26	1	0.078	51.857
AG006_Contig09	2400000	2500000	28	10	2.067	51.583
AG006_Contig09	2500000	2600000	34	3	0.626	51.007
AG006_Contig09	2600000	2700000	30	5	2.16	51.528
AG006_Contig09	2700000	2800000	36	3	0.694	52.039
AG006_Contig09	2800000	2900000	29	2	0.282	51.442
AG006_Contig09	2900000	3000000	41	3	0.913	53.395
AG006_Contig09	3000000	3100000	38	6	9.111	51.314
AG006_Contig09	3100000	3200000	31	1	0.0	51.845
AG006_Contig09	3200000	3300000	29	5	0.078	51.649
AG006_Contig09	3300000	3400000	30	9	1.23	52.456
AG006_Contig09	3400000	3500000	32	9	8.17	52.966
AG006_Contig09	3500000	3600000	34	5	6.212	54.149
AG006_Contig09	3600000	3700000	23	9	37.697	52.17
AG006_Contig09	3700000	3800000	18	3	0.514	54.579
AG006_Contig09	3800000	3900000	25	4	2.74	51.113
AG006_Contig09	3900000	4000000	40	2	2.381	52.636
AG006_Contig09	4000000	4100000	28	1	0.264	51.779
AG006_Contig09	4100000	4200000	30	6	14.878	50.413
AG006_Contig09	4200000	4300000	33	7	14.277	53.137
AG006_Contig09	4300000	4400000	34	8	14.382	51.969
AG006_Contig09	4400000	4500000	25	3	30.139	51.882
AG006_Contig09	4500000	4595668	11	0	41.549	47.155
AG006_Contig10	0	100000	16	0	18.912	49.555
AG006_Contig10	100000	200000	17	1	13.779	49.3
AG006_Contig10	200000	300000	16	0	10.259	48.221
AG006_Contig10	300000	400000	23	1	13.256	49.32
AG006_Contig10	400000	500000	15	1	20.26	49.901
AG006_Contig10	500000	600000	12	1	37.915	47.967
AG006_Contig10	600000	700000	11	0	17.047	47.745
AG006_Contig10	700000	800000	26	0	8.879	48.759
AG006_Contig10	800000	900000	17	2	14.776	48.735
AG006_Contig10	900000	1000000	17	1	12.849	48.787
AG006_Contig10	1000000	1100000	3	0	33.806	38.209
AG006_Contig10	1100000	1200000	18	1	28.855	49.478
AG006_Contig10	1200000	1201610	0	0	0.208	0.747
AG006_Contig11	0	100000	23	0	22.716	48.931
AG006_Contig11	100000	170974	8	1	31.018	34.292
AG006_Contig12	0	100000	36	4	0.205	52.482
AG006_Contig12	100000	200000	24	5	21.204	54.844
AG006_Contig12	200000	300000	15	4	57.489	49.819
AG006_Contig12	300000	400000	22	5	45.699	51.095
AG006_Contig12	400000	500000	25	6	24.22	50.25
AG006_Contig12	500000	600000	24	7	30.881	50.095
AG006_Contig12	600000	700000	33	11	4.736	52.351
AG006_Contig12	700000	800000	36	12	5.122	52.655
AG006_Contig12	800000	900000	34	7	0.953	54.021
AG006_Contig12	900000	1000000	40	8	5.537	52.873
AG006_Contig12	1000000	1100000	15	3	41.703	36.579
AG006_Contig12	1100000	1200000	27	4	19.952	47.365
AG006_Contig12	1200000	1300000	23	7	7.234	52.396
AG006_Contig12	1300000	1400000	35	10	14.804	53.278
AG006_Contig12	1400000	1464303	17	6	16.557	32.73
AG006_Contig13	0	100000	34	6	14.741	51.486
AG006_Contig13	100000	200000	38	4	16.232	51.076
AG006_Contig13	200000	300000	17	6	46.315	45.948
AG006_Contig13	300000	400000	26	6	11.732	50.2
AG006_Contig13	400000	500000	28	8	29.752	51.886
AG006_Contig13	500000	600000	21	6	40.534	47.512
AG006_Contig13	600000	700000	24	9	38.708	49.656
AG006_Contig13	700000	800000	24	3	28.082	52.426
AG006_Contig13	800000	900000	38	3	1.823	52.707
AG006_Contig13	900000	1000000	21	2	0.366	51.512
AG006_Contig13	1000000	1100000	27	5	10.759	51.985
AG006_Contig13	1100000	1200000	27	0	0.0	51.41
AG006_Contig13	1200000	1300000	36	7	14.331	50.943
AG006_Contig13	1300000	1400000	27	4	2.701	51.615
AG006_Contig13	1400000	1500000	21	1	2.772	50.012
AG006_Contig13	1500000	1600000	29	3	0.0	52.051
AG006_Contig13	1600000	1700000	33	2	0.085	51.91
AG006_Contig13	1700000	1800000	26	9	2.621	51.446
AG006_Contig13	1800000	1900000	25	3	11.874	51.111
AG006_Contig13	1900000	2000000	33	5	0.0	52.247
AG006_Contig13	2000000	2100000	29	5	0.15	51.049
AG006_Contig13	2100000	2200000	31	4	0.386	51.787
AG006_Contig13	2200000	2300000	36	3	0.696	52.036
AG006_Contig13	2300000	2400000	23	2	0.176	51.227
AG006_Contig13	2400000	2500000	26	1	0.0	51.933
AG006_Contig13	2500000	2600000	32	6	0.39	51.821
AG006_Contig13	2600000	2700000	33	2	0.305	51.145
AG006_Contig13	2700000	2800000	32	11	9.246	51.048
AG006_Contig13	2800000	2900000	19	7	36.002	50.217
AG006_Contig13	2900000	3000000	34	3	13.56	51.26
AG006_Contig13	3000000	3100000	18	6	29.701	49.898
AG006_Contig13	3100000	3200000	25	12	32.224	52.813
AG006_Contig13	3200000	3300000	37	5	0.059	52.146
AG006_Contig13	3300000	3400000	12	2	40.552	38.254
AG006_Contig13	3400000	3500000	22	3	21.794	47.559
AG006_Contig13	3500000	3600000	29	3	20.943	50.524
AG006_Contig13	3600000	3700000	24	10	40.535	50.746
AG006_Contig13	3700000	3800000	29	11	26.299	51.746
AG006_Contig13	3800000	3900000	25	12	21.036	52.223
AG006_Contig13	3900000	4000000	9	4	62.181	49.262
AG006_Contig13	4000000	4077659	7	1	32.455	36.887
AG006_Contig17	0	100000	6	0	25.578	45.646
AG006_Contig17	100000	104405	0	0	1.72	1.275
AG006_Contig18	0	100000	5	0	83.935	52.251
AG006_Contig18	100000	133460	0	0	32.488	17.905
